id,BILL_SUB_SYS,RECORD STATUS,ORDER TYPE,ORDER NUMBER,PHONE NUMBER,BILL WITH NUMBER,NAME FORMAT,LAST NAME,FIRST NAME,CUSTOMER NEGOTIATED,PLANNING SCHEDULE,DUE TIME,EST. WORK UNITS,ACTIVE CONTACT DATE,ACTIVE CONTACT TIME,ACTIVE DUE YEAR,ACTIVE DUE MONTH,ACTIVE DUE DAY,ACTIVE ISR DATE,ACTIVE NOT COMPLETE CODE,ISSUED BY EMP NUMBER,EFF. COMP. DATE,ACT. COMP. DATE,COMPLETION TIME,S/O CREATED,S/O POSTED,ASSIGNED TO,COMPLETED BY,WORK ORDER,BEGINNING WORK DATE,MILES DRIVEN,HOURS WORKED,RESIDENTIAL Y/N,ISR CODE,UPDATE CODE,PRINTED Y/N,FLAGGED FOR PRINT Y/N,PHYSICAL ADDRESS CONTROL #,STATE,CITY,SUBDIVISION,STREET NAME,STREET SUBTITLE,STREET DIRECTION,STREET NUMBER,ST. SUBDESCRIPTION,BUILDING NUMBER,BUILDING SUB NUMBER,BILLING CYCLE,PRINT AT LOCATION 1,PRINT AT LOCATION 2,PRINT AT LOCATION 3,PRINT AT LOCATION 4,PRINT AT LOCATION 5,PRINT AT LOCATION 6,PRINT AT LOCATION 7,PRINT AT LOCATION 8,PRINT AT LOCATION 9,PRINT AT LOCATION 10,PRINT AT LOCATION 11,PRINT AT LOCATION 12,PRINT AT LOCATION 13,PRINT AT LOCATION 14,PRINT AT LOCATION 15,PRINT AT LOCATION 16,PRINT AT LOCATION 17,PRINT AT LOCATION 18,PRINT AT LOCATION 19,PRINT AT LOCATION 20,NOT USED FLAG #01,AUTO ASSIGN BILL CYCLE M/A,Order Origination Code,NOT USED FLAG #04,NOT USED FLAG #05,Alt. Phone# Tfr Order#,Sold By Employee#,Account PIN#,STAGE CODE,SAM SEQUENCE #,BUILDING NAME,TC WORK STATUS,TC WORK CHANGE DATE,TC WORK CHANGE TIME,WAM WORK STATUS,WAM WORK CHANGE DATE,WAM WORK CHANGE TIME,FRME WORK STATUS,FRAME WORK CHANGE DATE,FRAME WORK CHANGE TIME,PLANT TRAIT CODE,AUTO STAGED Y/N,NEW CONSTRUCTION Y/N,TECH NOTES INCLUDED Y/N,PRIMARY SERVICE FLAG,Begin Work Time,End Work Date,End Work Time,Allow Order Deactivate,Deactivate Date,Deactivate Time,Deactivate User,Customer will Advise? Y/N,Channel Code,Partner Id#,Referral Id#,Lead Tracking Number,Marketing Program,Appointment Flag Y/N,HSI Flag HI/HO/HL,No Access Flag,Part of a Cut,Post Pre-Edit Flag,LAST_UPD_USER,EXT_DTTM
FT448086574,FT,,RC,448086574,4647763480,4647763480,Y,OROZCO,GABRIELA,N,,0,0,20240424,1450,2024,04,24,0,,167908,0,20150711,0,20150711,20150711,0,0,,20150711,0,0,Y,CN,2,N,N,3358064,TX,FLM,,PENN,LN,,2701,,0,,13,,,,,,,,,,,,,,,,,,,,,,A,,,,,999999,1308,CMT,1,,,0,0,,0,0,,0,0,,,,Y,Y,0,0,0,Y,0,0,,,200,0,0,0,0,N,,,,,INF_BATCH_USER,1/13/2023 2:08
FT448394498,FT,,RO,448394498,8163097701,8163097701,Y,CAMPOS,JAIR,Y,TC,1700,0,20240411,1437,2024,04,11,20180904,,345107,20180901,20180904,0,20180809,20180905,0,999999,,20180904,0,0,Y,CN,2,N,N,8207921,TX,PLN,,WASHINGTON,DR,,4304,,0,,2,,,,,,,,,,,,,,,,,,,,,5,,C,,,,93462,4430,END,1,,A,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:08
FT450451718,FT,,GO,450451718,6085167766,6085167766,N,REID,PETER,Y,TC,1700,0,20240404,1403,2024,04,04,20200713,,106632,20200713,20200713,0,20200711,20200713,0,999999,,20200713,0,0,N,CN,2,N,N,5758583,FL,CLR,,ROUTE,,,23656,,0,,28,,,,,,,,,,,,,,,,,,,,,1,,L,,,,99997,7632,END,1,,N,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:08
FT452865800,FT,,CC,452865800,8046736940,8046736940,Y,HOWARD,KEATON,N,,0,0,20240401,1429,2024,04,01,0,,137677,0,20160310,0,20160310,20160310,0,0,,20160310,0,0,Y,CN,2,N,N,9167765,TX,IRV,,PROSPECT,LN,,1704,APT 2015,0,,13,,,,,,,,,,,,,,,,,,,,,,A,,,,,999999,3066,CMT,1,,,0,0,,0,0,,0,0,,,,N,Y,0,0,0,Y,0,0,,,200,0,0,0,0,N,,,,,INF_BATCH_USER,1/13/2023 2:08
FT453007436,FT,,CD,453007436,1144449682,1144449682,Y,MAYO,VALENTINO,N,,0,0,20240517,1538,2024,05,17,0,,624951,0,20150420,0,20150420,20150420,0,0,,20150420,0,0,Y,CN,2,N,N,4006679,TX,KLR,,GLENWOOD,LN,,12953,,0,,19,,,,,,,,,,,,,,,,,,,,,,A,,,,,999999,6530,CMT,1,,,0,0,,0,0,,0,0,,,,N,Y,0,0,0,Y,0,0,,,200,0,0,0,0,N,,,,,INF_BATCH_USER,1/13/2023 2:08
FT454259875,FT,,CD,454259875,8385174501,8385174501,N,SOLOMON,IZABELLA,N,,0,0,20240409,1357,2024,04,09,0,,702917,20161104,20161104,0,20161104,20161104,0,999999,,20161104,0,0,N,CN,2,N,N,6193430,FL,TPA,,3RD,ST,,9395,,0,,19,,,,,,,,,,,,,,,,,,,,,1,,G,,,,79544,5995,RQC,1,,N,0,0,N,0,0,N,0,0,,A,,,,0,0,0,Y,0,0,,,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:08
FT455342781,FT,,PO,455342781,7022079774,7022079774,N,OLIVER,KASEN,Y,PORTF,1700,0,20240417,1426,2024,04,17,20190502,,772192,20190502,20190502,0,20190424,20190508,0,999999,,20190424,0,0,N,CN,2,N,N,407650,FL,VEN,,WHITE,TRL,S,910,,0,,19,,,,,,,,,,,,,,,,,,,,,1,,G,,,,409384,7066,END,1,,N,0,0,N,0,0,N,0,0,,A,,,,0,0,0,N,0,0,,,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:08
FT456519125,FT,,CR,456519125,7760752901,7760752901,Y,LOWERY,JULIETTE,N,TC,1700,10,20240420,1939,2024,04,20,20180129,,289737,20180129,20180129,0,20180129,20180129,0,999999,,20180129,0,0,Y,CN,2,N,N,1595822,TX,PLN,,STATE,BLV,E,1201,APT 1612,0,,9,,,,,,,,,,,,,,,,,,,,,1,,R,,,,0,8726,END,1,,N,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,,0,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:08
FT456533933,FT,,RC,456533933,7552937876,7552937876,Y,CHAN,YOSELIN,N,,0,0,20240424,1530,2024,04,24,0,,422622,0,20160206,0,20160129,20160206,0,0,,20160129,0,0,Y,CN,2,N,N,583288,TX,KLR,,ROUTE,DR,,4536,,0,,16,,,,,,,,,,,,,,,,,,,,,,A,,,,,999999,6734,CMT,1,,,0,0,,0,0,,0,0,,,,Y,Y,0,0,0,Y,0,0,,,200,0,0,0,0,Y,,,,,INF_BATCH_USER,1/13/2023 2:08
FT459694231,FT,,RC,459694231,3116538160,3116538160,Y,PARK,IBRAHIM,N,,0,0,20240411,1352,2024,04,11,0,,152756,0,20151007,0,20151007,20151007,0,0,,20151007,0,0,Y,CN,2,N,N,8722170,FL,TPA,,WATER,ST,,4103,UNIT 103,0,,91,,,,,,,,,,,,,,,,,,,,,,A,,,,,999999,2654,CMT,1,,,0,0,,0,0,,0,0,,,,N,Y,0,0,0,Y,0,0,,,200,0,0,0,0,N,,,,,INF_BATCH_USER,1/13/2023 2:08
FT460446548,FT,,CD,460446548,2848475412,2848475412,Y,SHARP,GORDON,,,0,0,20240504,1342,2024,05,04,0,,850820,20200601,20200601,716,20200601,20200601,0,77777,,0,0,0,Y,CN,2,N,N,8318792,TX,PLN,,CLINTON,CT,,4245,,0,,13,,,,,,,,,,,,,,,,,,,,,1,,,,,,0,8390,***,1,,N,0,0,N,0,0,N,0,0,,,,,,0,0,0,Y,0,0,,,0,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:08
FT461060095,FT,,CC,461060095,5557762153,5557762153,Y,WEBER,LAILA,N,,0,0,20240423,1454,2024,04,23,0,,122226,0,20151109,0,20151109,20151109,0,0,,20151109,0,0,Y,CN,2,N,N,4599627,TX,LGC,,COUNTRY,LN,,2875,,0,,91,,,,,,,,,,,,,,,,,,,,,,A,,,,,999999,2015,CMT,1,,,0,0,,0,0,,0,0,,,,N,Y,0,0,0,Y,0,0,,,200,0,0,0,0,N,,,,,INF_BATCH_USER,1/13/2023 2:08
FT461171541,FT,,RO,461171541,6629173129,6629173129,Y,TRAVIS,MIRA,N,,0,0,20240414,1338,2024,04,14,0,,839259,20151219,20160324,0,20151212,20160324,0,999999,,20151212,0,0,Y,CN,2,N,N,9833293,TX,FLM,,ROUTE,ST,,1601,,0,,22,,,,,,,,,,,,,,,,,,,,,,A,,,,,999999,1581,CMT,1,,,0,0,,0,0,,0,0,,N,N,Y,Y,0,0,0,Y,0,0,,N,200,0,0,0,0,N,,,,,INF_BATCH_USER,1/13/2023 2:08
FT463135289,FT,,RC,463135289,3931672432,3931672432,Y,CRAWFORD,LEWIS,N,,0,0,20240517,1343,2024,05,17,0,,334487,0,20150915,0,20150915,20150915,0,0,,20150915,0,0,Y,CN,2,N,N,1518141,FL,BND,,HEATHER,ST,,1815,,0,,22,,,,,,,,,,,,,,,,,,,,,,A,,,,,999999,7374,CMT,1,,,0,0,,0,0,,0,0,,,,Y,Y,0,0,0,Y,0,0,,,200,0,0,0,0,N,,,,,INF_BATCH_USER,1/13/2023 2:08
FT463209831,FT,,RF,463209831,9793203791,9793203791,Y,PAGE,KRISH,N,,0,0,20240503,1145,2024,05,03,0,,497509,20220913,20220913,1133,20220907,20220913,0,0,,20220907,0,0,Y,CN,2,N,N,6646386,FL,SAR,,PROSPECT,RD,,1801,,0,,28,,,,,,,,,,,,,,,,,,,,,1,,,,,,62628,6187,END,1,,N,0,0,C,20220913,104052,N,0,0,,,,,,0,0,0,N,0,0,,,200,0,0,0,0,Y,,,,P,INF_BATCH_USER,1/13/2023 2:08
FT464460112,FT,,PO,464460112,4698682468,4698682468,N,FLOYD,ANNABEL,Y,PORTF,1700,0,20240417,1452,2024,04,17,20200109,,443894,20200109,20200109,0,20191220,20200113,0,999999,,20200109,0,0,N,CN,2,N,N,8904975,FL,SAR,,14TH,RD,,2805,,0,,19,,,,,,,,,,,,,,,,,,,,,1,,L,,,,99997,4401,END,1,,N,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:08
FT465091872,FT,,PO,465091872,1730379497,1730379497,N,HORNE,CHRISTIAN,Y,PORTF,1700,0,20240525,1426,2024,05,25,20200330,,623933,20200330,20200330,0,20200213,20200410,0,999999,,20200213,0,0,N,CN,2,N,N,1234684,FL,SPT,,CLINTON,AVE,,299,,0,,19,,,,,,,,,,,,,,,,,,,,,1,M,G,,,,75963,2223,END,1,,N,0,0,N,0,0,N,0,0,,A,,,,0,0,0,N,0,0,,,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:08
FT465931228,FT,,CC,465931228,7183289477,7183289477,Y,ELLIS,AUBREE,Y,TC,1700,0,20240401,1356,2024,04,01,20190612,,478934,20190612,20190612,718,20190611,20190612,0,999999,,20190612,0,0,Y,CN,2,N,N,403979,FL,PLH,,ORCHARD,TRL,,1354,,0,,25,,,,,,,,,,,,,,,,,,,,,1,,C,,,,807497,7343,END,1,,E,0,0,N,0,0,N,0,0,*STOPFOROC,M,N,,,0,0,0,N,0,0,,N,200,0,0,0,0,,HL,,,P,INF_BATCH_USER,1/13/2023 2:08
FT466432705,FT,,CD,466432705,3322414626,3322414626,Y,MCMAHON,ANABEL,N,,252,0,20240406,1501,2024,04,06,20160723,,139181,20160723,20160723,252,20160723,20160723,0,0,,20160723,0,0,Y,CN,2,N,N,3982053,FL,PLM,,CAMBRIDGE,ST,,414,,0,,25,,,,,,,,,,,,,,,,,,,,,1,,,,,,0,1580,***,1,,N,0,0,N,0,0,N,0,0,,,N,,,0,0,0,Y,0,0,,,0,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:08
FT466535153,FT,,CR,466535153,3448453934,3448453934,Y,ROBERSON,MORIAH,N,TC,1700,1,20240406,1503,2024,04,06,20220829,,389052,20220829,20220829,0,20220829,20220829,0,999999,,20220829,0,0,Y,CN,2,N,N,9357117,FL,RVV,,NORTH,BLV,,10225,,0,,10,,,,,,,,,,,,,,,,,,,,,1,,R,,,,0,9244,END,1,,N,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,,0,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:08
FT466674779,FT,,RC,466674779,9560609675,9560609675,Y,PARSONS,AYANA,N,,0,0,20240409,1523,2024,04,09,0,,470155,0,20151215,0,20151214,20151215,0,0,,20151214,0,0,Y,CN,2,N,N,6192559,TX,GPV,,8TH,RD,,2228,,0,,22,,,,,,,,,,,,,,,,,,,,,,A,,,,,999999,2383,CMT,1,,,0,0,,0,0,,0,0,,,,N,Y,0,0,0,Y,0,0,,,200,0,0,0,0,N,,,,,INF_BATCH_USER,1/13/2023 2:08
FT466999985,FT,,RR,466999985,1807445516,1807445516,Y,EATON,VAUGHN,N,RESFL,1700,30,20240403,1457,2024,04,03,20161014,,498174,20161014,20161014,0,20161014,20161014,0,999999,,20161014,0,0,Y,CN,2,N,N,9805665,FL,RVV,,YORK,DR,,11033,,0,,22,,,,,,,,,,,,,,,,,,,,,1,,R,,,,0,7783,NQC,1,,N,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,,0,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:08
FT468521961,FT,,CO,468521961,2085529283,2085529283,Y,HEBERT,KIMBERLY,Y,TC,1800,0,20240523,1450,2024,05,23,20221003,,740258,20221003,20221003,0,20221003,20221004,0,999999,,20221003,0,0,Y,CN,2,N,N,1025995,TX,KLG,,BROAD,,,239,,0,,1,,,,,,,,,,,,,,,,,,,,,1,,L,,,,99997,6278,END,1,,A,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:08
FT470065435,FT,,CC,470065435,5889810098,5889810098,Y,KNIGHT,DAMIEN,Y,VEN G,1700,0,20240401,1501,2024,04,01,20200901,,86434,20200901,20200901,940,20200827,20200901,507666,507666,,20200901,0,0,Y,CN,2,N,N,38315,FL,NOK,,WOODLAND,TRL,,2110,,0,,16,,,,,,,,,,,,,,,,,,,,,1,,D,,,,825599,5753,END,1,,N,0,0,C,20200901,84311,N,0,0,*FBRWFMREQ,A,N,,,0,0,0,N,0,0,,N,200,700721,0,0,0,Y,HL,,,P,INF_BATCH_USER,1/13/2023 2:08
FT470309430,FT,,RC,470309430,5315193708,5315193708,Y,STEWART,BARBARA,Y,BRT G,1700,0,20240514,1348,2024,05,14,20190919,,683705,20190919,20190919,944,20190917,20190919,507629,507629,,20190919,0,0,Y,CN,2,N,N,7328586,FL,BDT,,CAMBRIDGE,AVE,,2708,,0,,7,,,,,,,,,,,,,,,,,,,,,1,M,C,,,,77748,6164,END,1,,N,0,0,C,20190919,84916,N,0,0,*FBRWFMREQ,A,N,,,0,0,0,N,0,0,,N,200,0,0,0,0,Y,HL,,,P,INF_BATCH_USER,1/13/2023 2:08
FT471506710,FT,,RC,471506710,5341622370,5341622370,Y,HUFF,ELVIS,N,,0,0,20240404,1350,2024,04,04,0,,146182,0,20151217,0,20151217,20151217,0,0,,20151217,0,0,Y,CN,2,N,N,3849407,TX,KLR,,DEPOT,DR,,12601,,0,,4,,,,,,,,,,,,,,,,,,,,,,A,,,,,999999,6824,CMT,1,,,0,0,,0,0,,0,0,,,,Y,Y,0,0,0,Y,0,0,,,200,0,0,0,0,N,,,,,INF_BATCH_USER,1/13/2023 2:08
FT472008617,FT,,RT,472008617,3365668713,3365668713,Y,WARREN,ETHAN,N,,0,0,20240417,1436,2024,04,17,0,,210127,0,20150625,0,20150625,20150625,0,0,,20150625,0,0,Y,CN,2,N,N,8269215,TX,PLN,,BAYBERRY,PKY,,440,APT 2411,0,,10,,,,,,,,,,,,,,,,,,,,,,A,,,,,999999,7837,CMT,1,,,0,0,,0,0,,0,0,,,,N,Y,0,0,0,Y,0,0,,,200,0,0,0,0,Y,,,,,INF_BATCH_USER,1/13/2023 2:08
FT473831324,FT,,RO,473831324,2699587120,2699587120,Y,FLOWERS,KAYLAH,Y,RESFL,1700,0,20240506,1501,2024,05,06,20160408,,42328,20160408,20160408,0,20160407,20160414,0,999999,,20160408,0,0,Y,CN,2,N,N,1387940,FL,VLR,,BEECH,DR,,4630,,0,,10,,,,,,,,,,,,,,,,,,,,,1,,C,,,,400079,6898,NQC,1,,E,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:08
FT474039267,FT,,CC,474039267,1643162619,1643162619,Y,ROCHA,KAYDENCE,Y,RESFL,1700,0,20240407,1620,2024,04,07,20171205,,767940,20171205,20171205,0,20171204,20171205,0,999999,,20171205,0,0,Y,CN,2,N,N,8293514,FL,LKL,,FOREST,LN,,4109,,0,,28,,,,,,,,,,,,,,,,,,,,,1,,C,,,,80109,6470,END,1,,N,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:08
FT474054254,FT,,CD,474054254,1763079716,1763079716,N,RAMSEY,TALAN,N,,0,0,20240506,1158,2024,05,06,0,,873138,20211029,20211029,0,20211029,20211029,0,999999,,20211029,0,0,N,CN,2,N,N,6679319,TX,IRV,,CHAPEL,ST,W,1901,OFFICE,0,,19,,,,,,,,,,,,,,,,,,,,,1,,,,,,840508,1200,END,1,,N,0,0,N,0,0,N,0,0,,A,,,,0,0,0,N,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:08
FT476203178,FT,,CC,476203178,9157357751,9157357751,N,BENNETT,AVERI,Y,RESFL,1700,0,20240506,0919,2024,05,06,20180719,,161604,20180719,20180719,0,20180717,20180719,0,999999,,20180717,0,0,N,CN,2,N,N,1710187,FL,NPR,,MECHANIC,RD,,3132,,0,,28,,,,,,,,,,,,,,,,,,,,,1,M,G,,,,506520,1884,END,1,,N,0,0,N,0,0,N,0,0,,A,,,,0,0,0,N,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:08
FT476728944,FT,,GO,476728944,9584015821,9584015821,N,COFFEY,SKYLER,Y,TC,1700,0,20240516,1534,2024,05,16,20160912,,645301,20160912,20160912,0,20160912,20160912,0,999999,,20160912,0,0,N,CN,2,N,N,1148794,TX,BYN,,ROUTE,AVE,S,2605,,0,,28,,,,,,,,,,,,,,,,,,,,,1,,L,,,,99997,5886,CQC,1,,N,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:08
FT477265005,FT,,RO,477265005,9530822793,9530822793,Y,SLOAN,ROCCO,Y,TC,1700,0,20240419,1659,2024,04,19,20161012,,926253,20161012,20161012,0,20161012,20161013,0,999999,,20161012,0,0,Y,CN,2,N,N,9344024,FL,NPR,,HILLSIDE,AVE,,6448,,0,,2,,,,,,,,,,,,,,,,,,,,,1,M,,,,,404148,5410,NQC,1,,N,0,0,N,0,0,N,0,0,,A,,,,0,0,0,N,0,0,,N,200,0,0,0,0,,HO,,,P,INF_BATCH_USER,1/13/2023 2:08
FT477394531,FT,,ON,477394531,9783383227,9783383227,Y,GILLESPIE,LEANNA,N,TC,1700,0,20240419,1454,2024,04,19,20170321,,296735,20170228,20170322,0,20170321,20170322,0,999999,,20170321,0,0,Y,RS,2,N,N,5262271,TX,DNT,,HANOVER,DR,,1716,,0,,24,,,,,,,,,,,,,,,,,,,,,1,M,,,,,31887,5602,END,1,,A,0,0,N,0,0,N,0,0,,A,,,,0,0,0,N,0,0,,,200,0,0,0,0,,HO,,,P,INF_BATCH_USER,1/13/2023 2:08
FT478278566,FT,,CD,478278566,2808155053,2808155053,Y,LOVE,ZARIAH,N,,0,0,20240523,0849,2024,05,23,0,,119456,20180124,20180124,1206,20180124,20180124,0,999999,,0,0,0,Y,CN,2,N,N,9228055,TX,WBS,,ROUTE,PKY,W,1799,APT 13201,0,,21,,,,,,,,,,,,,,,,,,,,,1,,C,,,,507954,6499,END,1,,A,0,0,N,0,0,N,0,0,*STOPFOROC,M,N,,,0,0,0,N,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:08
FT480180007,FT,,RC,480180007,9210747087,9210747087,Y,CASTANEDA,KEATON,Y,TC,1700,0,20240409,1526,2024,04,09,20180219,,310372,20180210,20180210,0,20180209,20180210,0,999999,,20180219,0,0,Y,CN,2,N,N,7848294,TX,CLY,,HICKORY,CIR,,4005,,0,,28,,,,,,,,,,,,,,,,,,,,,1,M,C,,,,961156,6112,END,1,,N,0,0,D,20180204,62632,N,0,0,,A,N,,,0,0,0,N,0,0,,N,200,0,0,0,0,,HI,,,P,INF_BATCH_USER,1/13/2023 2:08
FT481239828,FT,,RO,481239828,2371030046,2371030046,Y,KEITH,DAMARION,Y,TC,1700,0,20240407,1356,2024,04,07,20201218,,457728,20201218,20201218,0,20201210,20201221,0,999999,,20210112,0,0,Y,CN,2,N,N,3770077,FL,TPA,,ORANGE,AVE,N,8005,REAR,0,,13,,,,,,,,,,,,,,,,,,,,,4,M,D,,,,301821,3723,END,1,,A,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,N,200,0,0,0,0,,HO,,,P,INF_BATCH_USER,1/13/2023 2:08
FT483813727,FT,,RC,483813727,6684628727,6684628727,Y,SMITH,ELLIOT,N,,0,0,20240503,1310,2024,05,03,0,,964425,0,20151215,0,20151215,20151215,0,0,,20151215,0,0,Y,CN,2,N,N,1285025,FL,TPA,,VALLEY,CIR,,6459,,0,,28,,,,,,,,,,,,,,,,,,,,,,A,,,,,999999,7733,CMT,1,,,0,0,,0,0,,0,0,,,,Y,Y,0,0,0,Y,0,0,,,200,0,0,0,0,N,,,,,INF_BATCH_USER,1/13/2023 2:08
FT484377134,FT,,FV,484377134,2874185882,2874185882,Y,MOSLEY,ZION,Y,SELFI,1700,0,20240510,1508,2024,05,10,20181226,,812475,20181226,20181226,0,20181221,20181231,0,999999,,20181226,0,0,Y,CN,2,N,N,1420586,FL,LKL,,CAMBRIDGE,DR,,4511,,0,,22,,,,,,,,,,,,,,,,,,,,,1,M,C,,,,400101,1790,END,1,,A,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:08
FT484875593,FT,,RC,484875593,4240371289,4240371289,Y,NAVARRO,MAVERICK,N,,0,0,20240407,1748,2024,04,07,0,,242149,0,20150812,0,20150812,20150812,0,0,,20150812,0,0,Y,CN,2,N,N,5974613,TX,PLN,,COLONIAL,CIR,,2700,,0,,16,,,,,,,,,,,,,,,,,,,,,,A,,,,,999999,6696,CMT,1,,,0,0,,0,0,,0,0,,,,Y,Y,0,0,0,Y,0,0,,,200,0,0,0,0,N,,,,,INF_BATCH_USER,1/13/2023 2:08
FT485204919,FT,,RC,485204919,2239971167,2239971167,Y,OSBORN,REESE,Y,WHN F,1700,0,20240523,1353,2024,05,23,20220914,,523810,20220914,20220914,1645,20220907,20220915,859286,859286,,20220914,0,0,Y,CN,2,N,N,1033353,FL,BTW,,MAIDEN,AVE,,460,,0,,19,,,,,,,,,,,,,,,,,,,,,1,M,D,,,,506092,5622,END,1,,E,0,0,C,20220914,163506,S,20220831,83624,*FBRWFMREQ,A,N,,,0,0,0,N,0,0,,N,200,700721,0,0,0,Y,HL,,,P,INF_BATCH_USER,1/13/2023 2:08
FT485775638,FT,,RC,485775638,9777675920,9777675920,Y,BROWN,DARNELL,N,,0,0,20240509,0638,2024,05,09,0,,17059,0,20150921,0,20150921,20150921,0,0,,20150921,0,0,Y,CN,2,N,N,6951585,FL,PLM,,WEST,CT,,6210,,0,,22,,,,,,,,,,,,,,,,,,,,,,A,,,,,999999,1372,CMT,1,,,0,0,,0,0,,0,0,,,,Y,Y,0,0,0,Y,0,0,,,200,0,0,0,0,N,,,,,INF_BATCH_USER,1/13/2023 2:08
FT486081879,FT,,VO,486081879,1928624839,1928624839,Y,DUNLAP,ESTHER,N,,0,0,20240423,1514,2024,04,23,0,,571405,0,20150918,0,20150918,20150918,0,0,,20150918,0,0,Y,CN,2,N,N,5057211,FL,PLH,,LOCUST,LN,,1770,,0,,4,,,,,,,,,,,,,,,,,,,,,,A,,,,,999999,3697,CMT,1,,,0,0,,0,0,,0,0,,,,Y,Y,0,0,0,Y,0,0,,,200,0,0,0,0,N,,,,,INF_BATCH_USER,1/13/2023 2:08
FT486446171,FT,,RT,486446171,5590370633,5590370633,Y,NORTON,COLBY,N,,0,0,20240413,1521,2024,04,13,0,,397427,0,20160115,0,20160115,20160115,0,0,,20160115,0,0,Y,CN,2,N,N,6855845,TX,DNT,,ROOSEVELT,ST,S,210,APT 217,0,,19,,,,,,,,,,,,,,,,,,,,,,A,,,,,999999,3217,CMT,1,,,0,0,,0,0,,0,0,,,,N,Y,0,0,0,Y,0,0,,,200,0,0,0,0,Y,,,,,INF_BATCH_USER,1/13/2023 2:08
FT486823638,FT,,RI,486823638,7518319183,7518319183,Y,MEYERS,NANCY,Y,CRT F,1700,0,20240412,1500,2024,04,12,20210222,,576970,20210222,20210222,1139,20210211,20210222,509610,509610,,20210222,0,0,Y,CN,2,N,N,3695745,TX,DLS,,12TH,PKY,,3939,APT 9111,0,,22,,,,,,,,,,,,,,,,,,,,,1,A,N,,,,16181,6528,END,1,,N,0,0,C,20210222,115052,N,0,0,*FBRWFMREQ,A,N,,,0,0,0,N,0,0,,N,204,700357,0,0,0,Y,HI,,,P,INF_BATCH_USER,1/13/2023 2:08
FT487035017,FT,,RI,487035017,7077643440,7077643440,Y,ROCHA,JORDON,Y,RESFL,1700,0,20240507,1825,2024,05,07,20170920,,321870,20170920,20170920,0,20170917,20170927,0,999999,,20170920,0,0,Y,CN,2,N,N,6151380,FL,TPA,,FRONT,LN,,10953,APT 78,0,,27,,,,,,,,,,,,,,,,,,,,,2,A,C,,,,16181,4900,END,1,,A,0,0,N,0,0,S,20170926,180314,,A,N,,,0,0,0,N,0,0,,N,217,700132,0,0,0,,HI,,,P,INF_BATCH_USER,1/13/2023 2:08
FT487959825,FT,,CD,487959825,8239578228,8239578228,N,OLIVER,RANDY,N,,0,0,20240510,1312,2024,05,10,0,,75807,20180809,20180809,0,20180809,20180809,0,999999,,20180809,0,0,N,CN,2,N,N,1106258,TX,TXC,,PARK,EXP,,9300,STE 206,0,,28,,,,,,,,,,,,,,,,,,,,,1,,G,,,,400939,1557,END,1,,N,0,0,N,0,0,N,0,0,,A,,,,0,0,0,N,0,0,,,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:08
