id,BILL_SUB_SYS,RECORD STATUS,ORDER TYPE,ORDER NUMBER,PHONE NUMBER,BILL WITH NUMBER,NAME FORMAT,LAST NAME,FIRST NAME,CUSTOMER NEGOTIATED,PLANNING SCHEDULE,DUE TIME,EST. WORK UNITS,ACTIVE CONTACT DATE,ACTIVE CONTACT TIME,ACTIVE DUE YEAR,ACTIVE DUE MONTH,ACTIVE DUE DAY,ACTIVE NOT COMPLETE CODE,ISSUED BY EMP NUMBER,COMPLETION TIME,ASSIGNED TO,COMPLETED BY,WORK ORDER,MILES DRIVEN,HOURS WORKED,RESIDENTIAL Y/N,ISR CODE,UPDATE CODE,PRINTED Y/N,FLAGGED FOR PRINT Y/N,PHYSICAL ADDRESS CONTROL #,STATE,CITY,SUBDIVISION,STREET NAME,STREET SUBTITLE,STREET DIRECTION,STREET NUMBER,ST. SUBDESCRIPTION,BUILDING NUMBER,BUILDING SUB NUMBER,BILLING CYCLE,PRINT AT LOCATION 1,PRINT AT LOCATION 2,PRINT AT LOCATION 3,PRINT AT LOCATION 4,PRINT AT LOCATION 5,PRINT AT LOCATION 6,PRINT AT LOCATION 7,PRINT AT LOCATION 8,PRINT AT LOCATION 9,PRINT AT LOCATION 10,PRINT AT LOCATION 11,PRINT AT LOCATION 12,PRINT AT LOCATION 13,PRINT AT LOCATION 14,PRINT AT LOCATION 15,PRINT AT LOCATION 16,PRINT AT LOCATION 17,PRINT AT LOCATION 18,PRINT AT LOCATION 19,PRINT AT LOCATION 20,NOT USED FLAG #01,AUTO ASSIGN BILL CYCLE M/A,Order Origination Code,NOT USED FLAG #04,NOT USED FLAG #05,Alt. Phone# Tfr Order#,Sold By Employee#,Account PIN#,STAGE CODE,SAM SEQUENCE #,BUILDING NAME,TC WORK STATUS,TC WORK CHANGE DATE,TC WORK CHANGE TIME,WAM WORK STATUS,WAM WORK CHANGE DATE,WAM WORK CHANGE TIME,FRME WORK STATUS,FRAME WORK CHANGE DATE,FRAME WORK CHANGE TIME,PLANT TRAIT CODE,AUTO STAGED Y/N,NEW CONSTRUCTION Y/N,TECH NOTES INCLUDED Y/N,PRIMARY SERVICE FLAG,Begin Work Time,End Work Date,End Work Time,Allow Order Deactivate,Deactivate Date,Deactivate Time,Deactivate User,Customer will Advise? Y/N,Channel Code,Partner Id#,Referral Id#,Lead Tracking Number,Marketing Program,Appointment Flag Y/N,HSI Flag HI/HO/HL,No Access Flag,Part of a Cut,Post Pre-Edit Flag,LAST_UPD_USER,EXT_DTTM
CZ982908847,CZ,,RC,982908847,1587699548,1587699548,Y,ALLISON,TAMIA,N,,0,0,1/17/2024,1442,2024,4,16,,13376,0,0,0,,0,0,Y,CN,2,N,N,1755288,CA,SNJ,,BRIDLE,DR,,2366,,0,,92,,,,,,,,,,,,,,,,,,,,,,A,,,,,999999,8273,CMT,1,,,0,0,,0,0,,0,0,,,,N,Y,0,0,0,Y,0,0,,,200,0,0,0,0,N,,,,,INF_BATCH_USER,1/13/2023 2:08
CZ983528304,CZ,,CD,983528304,7206690045,7206690045,Y,YOUNG,EVA,N,,105,0,1/17/2024,1348,2024,4,13,,791820,105,0,0,,0,0,Y,CN,2,N,N,5841787,CA,PPL,,LINDA,,,17161,,0,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,0,7330,***,1,,N,0,0,N,0,0,N,0,0,,,N,,,0,0,0,Y,0,0,,,0,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:08
CZ984044845,CZ,,RR,984044845,1543317627,1543317627,Y,KRAUSE,YASMIN,N,TC,1700,1,1/23/2024,1524,2024,5,11,,714370,0,0,999999,,0,0,Y,CN,2,N,N,8401398,CA,LAN,,ELM,AVE,,44614,,0,,21,,,,,,,,,,,,,,,,,,,,,1,,R,,,,0,8869,END,1,,N,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,,0,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:08
CZ984803570,CZ,,CC,984803570,6707786522,6707786522,Y,SHAW,ESTRELLA,Y,TC,1700,0,1/25/2024,1532,2024,5,25,,681128,320,0,999999,,0,0,Y,CN,2,N,N,9129489,CA,LKW,,COOPER,AVE,,4637,,0,,2,,,,,,,,,,,,,,,,,,,,,1,,C,,,,824523,6408,END,1,,A,0,0,N,0,0,N,0,0,*STOPFOROC,M,N,,,0,0,0,N,0,0,,N,200,0,0,0,0,,HL,,,P,INF_BATCH_USER,1/13/2023 2:08
CZ984910598,CZ,,CR,984910598,1307031182,1307031182,Y,GOOD,MYLIE,N,RESSP,1700,30,1/12/2024,1319,2024,5,24,,906719,0,0,999999,,0,0,Y,CN,2,N,N,3671302,CA,LOB,,COOPER,PL,,40,,0,,2,,,,,,,,,,,,,,,,,,,,,1,,R,,,,0,1860,NQC,1,,N,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,,0,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:08
CZ985480320,CZ,,CD,985480320,5205563091,5205563091,Y,MORRISON,SYDNEY,N,,0,0,1/29/2024,1514,2024,4,22,,748871,1841,0,999999,,0,0,Y,CN,2,N,N,2270637,CA,SBR,,SCHOOLHOUSE,ST,W,368,,0,,1,,,,,,,,,,,,,,,,,,,,,1,,D,,,,820112,5303,END,1,,A,0,0,N,0,0,N,0,0,*STOPFOROC,M,N,,,0,0,0,N,0,0,,N,200,700721,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:08
CZ986402328,CZ,,BO,986402328,7478421481,7478421481,N,POLLARD,SHYANN,N,,0,0,1/25/2024,1359,2024,4,25,,185020,0,0,999999,,0,0,N,CN,2,N,N,9154896,CA,LTH,,CYPRESS,PKY,,17935,,0,,91,,,,,,,,,,,,,,,,,,,,,,A,,,,,999999,9050,CMT,1,,,0,0,,0,0,,0,0,,N,N,Y,Y,0,0,0,Y,0,0,,N,200,0,0,0,0,N,,,,,INF_BATCH_USER,1/13/2023 2:08
CZ987329957,CZ,,TD,987329957,3992179043,3992179043,N,WU,JAYLYN,N,TC,1700,12,1/17/2024,1523,2024,4,14,,287842,0,0,999999,,0,0,N,RS,2,N,N,4368194,CA,YUC,,WINDSOR,BLV,,34455,STE 210,0,,7,,,,,,,,,,,,,,,,,,,,,1,,R,,,,0,9523,END,1,,A,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,,0,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:08
CZ987448785,CZ,,PR,987448785,7551157682,7551157682,Y,HURLEY,JEROME,N,TC,1700,12,1/31/2024,1541,2024,4,15,,406194,0,0,999999,,0,0,Y,RS,2,N,N,913783,CA,CHI,,ANN,ST,,3803,,0,,13,,,,,,,,,,,,,,,,,,,,,1,,R,,,,0,7844,END,1,,A,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,,0,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:08
CZ989156713,CZ,,CC,989156713,5088861996,5088861996,Y,HARRINGTON,JOCELYN,N,,0,0,1/19/2024,1414,2024,4,11,,604638,0,0,0,,0,0,Y,CN,2,N,N,1994200,CA,WCT,,LANTERN,RD,,32163,,0,,10,,,,,,,,,,,,,,,,,,,,,,A,,,,,999999,5239,CMT,1,,,0,0,,0,0,,0,0,,,,N,Y,0,0,0,Y,0,0,,,200,0,0,0,0,N,,,,,INF_BATCH_USER,1/13/2023 2:08
CZ989960710,CZ,,RC,989960710,5719157851,5719157851,Y,CANTRELL,JOVAN,N,,0,0,1/16/2024,1539,2024,5,11,,487933,0,0,0,,0,0,Y,CN,2,N,N,4215970,CA,RCU,,WOODLAND,AVE,,7868,APT 393,0,,1,,,,,,,,,,,,,,,,,,,,,,A,,,,,999999,5072,CMT,1,,,0,0,,0,0,,0,0,,,,Y,Y,0,0,0,Y,0,0,,,200,0,0,0,0,N,,,,,INF_BATCH_USER,1/13/2023 2:08
CZ990552185,CZ,,PO,990552185,4444954403,4444954403,N,STEPHENS,QUINCY,Y,PORT,1800,0,1/6/2024,1444,2024,4,25,,682971,0,0,999999,,0,0,N,CN,2,N,N,2141315,CA,LAL,,LEXINGTON,ST,,1540,RM 208,0,,1,,,,,,,,,,,,,,,,,,,,,1,,G,,,,409384,2462,END,1,,N,0,0,N,0,0,N,0,0,,A,,,,0,0,0,N,0,0,,,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:08
CZ990895057,CZ,,CD,990895057,6078564418,6078564418,Y,SHEPHERD,BRIANNA,N,,0,0,1/13/2024,1428,2024,4,19,,125249,0,0,0,,0,0,Y,CN,2,N,N,1893327,CA,THO,,ESSEX,DR,,2299,,0,,8,,,,,,,,,,,,,,,,,,,,,,A,,,,,999999,7349,CMT,1,,,0,0,,0,0,,0,0,,,,N,Y,0,0,0,Y,0,0,,,200,0,0,0,0,N,,,,,INF_BATCH_USER,1/13/2023 2:08
CZ993583655,CZ,,CR,993583655,7191538301,7191538301,Y,GUERRERO,ZOE,N,TC,1700,1,1/20/2024,1451,2024,4,10,,454185,0,0,999999,,0,0,Y,CN,2,N,N,8092427,CA,YUV,,ROUTE,AVE,,7220,,0,,19,,,,,,,,,,,,,,,,,,,,,1,,R,,,,0,3043,END,1,,A,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,,0,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:08
CZ994161995,CZ,,VO,994161995,8780469930,8780469930,Y,HERRING,JEROME,Y,TC,1700,0,1/10/2024,1705,2024,5,21,,521576,0,0,999999,,0,0,Y,CN,2,N,N,1769324,CA,HEM,,WHITE,DR,,570,,0,,22,,,,,,,,,,,,,,,,,,,,,2,,C,,,,957894,3514,END,1,,N,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,N,200,0,0,0,0,,HL,,,P,INF_BATCH_USER,1/13/2023 2:08
CZ994328115,CZ,,RC,994328115,4314108256,4314108256,Y,PARSONS,JASLYN,N,,0,0,1/9/2024,1523,2024,5,2,,456096,0,0,0,,0,0,Y,CN,2,N,N,3140636,CA,MLR,,HAWTHORNE,ST,,4270,,0,,22,,,,,,,,,,,,,,,,,,,,,,A,,,,,999999,1888,CMT,1,,,0,0,,0,0,,0,0,,,,N,Y,0,0,0,Y,0,0,,,200,0,0,0,0,N,,,,,INF_BATCH_USER,1/13/2023 2:08
CZ998963671,CZ,,RR,998963671,3038788101,3038788101,Y,JOHNSON,JANE,N,TC,1700,1,1/12/2024,1410,2024,5,3,,164245,0,0,999999,,0,0,Y,CN,2,N,N,9644176,CA,VTV,,RAILROAD,WAY,,13519,,0,,2,,,,,,,,,,,,,,,,,,,,,1,,R,,,,0,3405,END,1,,N,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,,0,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:08
EA101889679,EA,,CD,101889679,8731965004,8731965004,Y,HULL,HELEN,N,,0,0,1/14/2024,1331,2024,4,4,,180137,0,0,999999,,0,0,Y,CN,2,N,N,4903030,NY,SBE,,5TH,ST,W,36,UNIT D7,0,,16,,,,,,,,,,,,,,,,,,,,,1,,,,,,76162,1695,RQC,1,,N,0,0,N,0,0,N,0,0,,A,,,,0,0,0,Y,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:25
EA110088763,EA,,CD,110088763,8135731928,8135731928,Y,VAUGHN,JAIME,N,,0,0,1/22/2024,1359,2024,4,2,,39802,0,0,999999,,0,0,Y,CN,2,N,N,3545290,TN,CKV,,ROSEWOOD,CIR,,2933,,0,,25,,,,,,,,,,,,,,,,,,,,,1,,C,,,,978433,4870,END,1,,N,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:25
EA110958408,EA,,GI,110958408,7012255733,7012255733,N,STOKES,MATTHEW,Y,TC,1700,0,1/6/2024,1433,2024,5,15,,645455,0,0,999999,,0,0,N,CN,2,N,N,8937901,WV,WIO,,MAPLE,AVE,W,201,,0,,13,,,,,,,,,,,,,,,,,,,,,1,A,L,,,,99997,4820,CQC,1,,N,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:25
EA112459821,EA,,TD,112459821,7285944501,7285944501,Y,GILBERT,ROGELIO,N,TC,1700,12,1/9/2024,1503,2024,4,13,,906190,0,0,999999,,0,0,Y,RS,2,N,N,9396195,WV,OKH,,WILLOW,ST,E,1440,APT 7,0,,10,,,,,,,,,,,,,,,,,,,,,1,,R,,,,0,9141,NQC,1,,A,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,,0,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:25
EA113499753,EA,,SS,113499753,5963039803,5963039803,N,RANDOLPH,DELANEY,N,,0,0,1/1/2024,1501,2024,4,15,,169409,732,0,999999,,0,0,N,CN,2,N,N,9960060,WV,RVW,AHN,5TH,,,30,RM TEL ER,0,,19,,,,,,,,,,,,,,,,,,,,,2,,G,,,33419395,400565,6700,NQC,1,,N,0,0,N,0,0,N,0,0,*NOATTLC,M,,,,0,0,0,N,0,0,,,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:25
EA113558414,EA,,RI,113558414,4020612724,4020612724,Y,HUNT,CHANA,N,,0,0,1/27/2024,1420,2024,4,14,,957968,1919,87529,87529,,0,0,Y,CN,2,N,N,8465532,WV,HUR,,FRANKLIN,TER,,78,,0,,6,,,,,,,,,,,,,,,,,,,,,1,A,3,,,,16181,1517,END,1,,N,0,0,C,20221206,182531,Y,20221110,104154,*FBRWFMREQ,A,N,,,0,0,0,N,0,0,,N,552,701112,0,0,0,Y,HI,,,P,INF_BATCH_USER,1/13/2023 2:25
EA117823834,EA,,BO,117823834,5497595988,5497595988,N,LARA,JULIEN,Y,TC,1700,0,1/13/2024,1432,2024,4,5,,421947,0,0,999999,,0,0,N,CN,2,N,N,331673,WV,RVW,AHN,OLD,,,30,RM TEL ER,0,,19,,,,,,,,,,,,,,,,,,,,,1,,G,,,,401617,8661,END,1,,N,0,0,N,0,0,N,0,0,,A,,,,0,0,0,N,0,0,,,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:25
EA118465165,EA,,TD,118465165,9523623693,9523623693,Y,MCFARLAND,PAUL,N,TC,1700,1,1/7/2024,1517,2024,4,4,,859165,0,0,999999,,0,0,Y,RS,2,N,N,2573917,WV,BDD,,9TH,RD,,1063,,0,,9,,,,,,,,,,,,,,,,,,,,,1,,R,,,,0,5178,END,1,,E,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,,0,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:25
EA119858052,EA,,RR,119858052,2227265563,2227265563,Y,RIGGS,YASMIN,N,TC,1700,10,1/28/2024,1443,2024,5,14,,909815,0,0,999999,,0,0,Y,CN,2,N,N,6288109,WV,RUP,,ROUTE,RD,,631,,0,,7,,,,,,,,,,,,,,,,,,,,,1,,R,,,,0,1175,END,1,,A,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,,0,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:25
EA120689449,EA,,RI,120689449,1152107422,1152107422,Y,DENNIS,MILO,Y,PTP I,1700,0,1/13/2024,1420,2024,4,21,,361972,1315,60472,60472,,0,0,Y,CN,2,N,N,4604381,WV,AST,,WATER,DR,,294,,0,,7,,,,,,,,,,,,,,,,,,,,,1,A,D,,,,69315,2087,END,1,,E,0,0,C,20210507,121718,N,0,0,PREM VISIT,A,N,,,0,0,0,N,0,0,,N,200,700721,0,0,0,Y,HI,,,P,INF_BATCH_USER,1/13/2023 2:25
EA121328639,EA,,ON,121328639,7205038412,7205038412,Y,MIRANDA,JACKSON,N,TC,1700,10,1/31/2024,1518,2024,4,5,,516730,0,0,999999,,0,0,Y,RS,2,N,N,8076766,WV,LOG,,GROVE,ST,,589,APT B4,0,,4,,,,,,,,,,,,,,,,,,,,,1,,O,,,,0,2421,END,1,,A,0,0,N,0,0,Y,20190220,65113,,A,N,,,0,0,0,N,0,0,,,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:25
EA122306757,EA,,BI,122306757,6916504079,6916504079,N,MULLINS,MARLEE,Y,CKV I,1700,0,1/29/2024,1444,2024,4,1,,24471,1716,71813,71813,,0,0,N,CN,2,N,N,8206097,TN,CKV,,JEFFERSON,LN,,120,STE B,0,,7,,,,,,,,,,,,,,,,,,,,,1,M,G,,,,801983,2059,END,1,,A,0,0,C,20180614,161250,N,0,0,*WFMREQ,A,,,N,0,0,0,N,0,0,,N,217,700588,0,0,0,Y,,,,P,INF_BATCH_USER,1/13/2023 2:25
EA122639702,EA,,PR,122639702,1960209289,1960209289,Y,PETTY,ELIAN,N,TC,1700,1,1/21/2024,1535,2024,5,18,,47595,916,0,999999,,0,0,Y,RS,2,N,N,2589455,WV,IKE,,MYRTLE,RD,,142,,0,,10,,,,,,,,,,,,,,,,,,,,,1,,R,,,,0,7144,END,1,,A,0,0,N,0,0,N,0,0,,M,N,,,0,0,0,N,0,0,,,0,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:25
EA125282412,EA,,CD,125282412,4876369454,4876369454,N,CARDENAS,MISAEL,N,,0,0,1/5/2024,1405,2024,5,23,,450263,0,0,999999,,0,0,N,CN,2,N,N,2846030,WV,CES,,COBBLESTONE,AVE,,3200,,0,,13,,,,,,,,,,,,,,,,,,,,,1,,G,,,,401617,8876,RQC,2,,N,0,0,N,0,0,N,0,0,,A,,,,0,0,0,Y,0,0,,,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:25
EA125351682,EA,,TD,125351682,8989560018,8989560018,Y,RANGEL,ANA,N,TC,1700,10,1/15/2024,1108,2024,5,18,,297534,0,0,999999,,0,0,Y,RS,2,N,N,9730160,WV,CAW,,SHERWOOD,DR,,258,290,0,,4,,,,,,,,,,,,,,,,,,,,,1,,R,,,,0,1569,END,1,,A,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,,0,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:25
EA126191556,EA,,RO,126191556,9499983427,9499983427,Y,STARK,PAYTON,Y,TC,1700,0,1/29/2024,1424,2024,4,21,,750083,0,0,999999,,0,0,Y,CN,2,N,N,2789858,WV,VNA,,JEFFERSON,ST,,307,,0,,1,,,,,,,,,,,,,,,,,,,,,1,,C,,,,302518,3800,END,1,,A,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:25
EA126906064,EA,,RI,126906064,8364203910,8364203910,Y,ROSARIO,CARSON,Y,MGM I,1700,0,1/29/2024,1539,2024,4,4,,353916,1817,71528,71528,,0,0,Y,CN,2,N,N,4138838,WV,OKH,,BRIDLE,RD,,1923,,0,,22,,,,,,,,,,,,,,,,,,,,,2,A,C,,,,16181,1686,END,1,,E,0,0,C,20180921,172222,S,20180921,170942,*WFMREQ,A,N,,,0,0,0,N,0,0,,N,217,16104,0,0,0,N,HI,,,P,INF_BATCH_USER,1/13/2023 2:25
EA131650167,EA,,BI,131650167,7175760068,7175760068,N,DIXON,MADYSON,Y,TC,1700,0,1/19/2024,2328,2024,4,4,,751733,0,0,999999,,0,0,N,CN,2,N,N,3771525,WV,HTG,,IVY,AVE,,930,,0,,13,,,,,,,,,,,,,,,,,,,,,1,M,G,,,,401504,2275,END,1,,N,0,0,N,0,0,N,0,0,,A,,,N,0,0,0,N,0,0,,,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:25
EA133764142,EA,,SS,133764142,5072217184,5072217184,N,POTTER,ALBERTO,Y,TC,1700,0,1/9/2024,1343,2024,4,16,,678357,828,0,999999,,0,0,N,CN,2,N,N,2204719,WV,RVW,AHN,GROVE,,,30,RM TEL ER,0,,19,,,,,,,,,,,,,,,,,,,,,1,M,G,,,34328867,400565,4799,NQC,1,,N,0,0,N,0,0,N,0,0,*NOLCREQ,M,,,,0,0,0,N,0,0,,,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:25
EA134211552,EA,,SS,134211552,4150163801,4150163801,N,BERRY,RAYNA,N,,0,0,1/17/2024,1436,2024,4,4,,517088,809,0,999999,,0,0,N,CN,2,N,N,5307202,WV,RVW,AHN,DEPOT,,,30,RM TEL ER,0,,19,,,,,,,,,,,,,,,,,,,,,2,,G,,,33430356,400565,9084,NQC,1,,N,0,0,N,0,0,N,0,0,*NOATTLC,M,,,,0,0,0,N,0,0,,,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:25
EA135119406,EA,,OW,135119406,1136236081,1136236081,N,KNOX,ROBERT,N,TC,1700,12,1/12/2024,1414,2024,5,15,,932994,0,0,999999,,0,0,N,RS,2,N,N,4056901,NY,NVR,,LAUREL,,S,132,,0,,25,,,,,,,,,,,,,,,,,,,,,1,,R,,,,0,5363,NQC,1,,A,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,,0,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:25
EA135177079,EA,D,CD,135177079,6753032596,6753032596,N,SALAZAR,CLARE,N,,0,0,1/19/2024,1349,2024,5,20,,348787,0,0,0,,0,0,N,CN,0,N,N,9742840,WV,CES,,ANDOVER,BLV,,1900,,0,,13,,,,,,,,,,,,,,,,,,,,,,,L,,,,99997,6144,***,1,,N,0,0,N,0,0,N,0,0,,D,N,,,0,0,0,Y,20221215,94819,MLPK52,N,200,0,0,0,0,,,,,,INF_BATCH_USER,1/13/2023 2:25
EA136870887,EA,,RI,136870887,9593824519,9593824519,Y,DILLON,FISHER,Y,CHA I,1700,0,1/21/2024,1419,2024,4,7,,141514,1236,401135,401135,,0,0,Y,CN,2,N,N,6496657,WV,CES,,BROOK,LN,,516,,0,,26,,,,,,,,,,,,,,,,,,,,,1,M,D,,,,400858,6509,END,1,,A,0,0,C,20201023,114600,Y,20201018,85701,*WFMREQ,A,N,,,0,0,0,N,0,0,,N,200,700721,0,0,0,Y,HI,,,P,INF_BATCH_USER,1/13/2023 2:25
EA138399952,EA,,RI,138399952,1176154587,1176154587,Y,TODD,CHERISH,Y,RDR I,1700,0,1/23/2024,1503,2024,4,22,,964551,1122,77049,77049,,0,0,Y,CN,2,N,N,9403285,WV,PNG,,MAGNOLIA,LN,,102,APT 2,0,,1,,,,,,,,,,,,,,,,,,,,,2,A,C,,,,937135,2108,END,1,,A,0,0,C,20181030,102511,N,0,0,*FRMCHG,A,N,,,0,0,0,N,0,0,,N,200,0,0,0,0,N,HI,,,P,INF_BATCH_USER,1/13/2023 2:25
EA138503749,EA,,CD,138503749,1578764817,1578764817,Y,BAXTER,RODOLFO,N,,0,0,1/18/2024,1506,2024,4,19,,357383,0,0,999999,,0,0,Y,CN,2,N,N,7316356,TN,CVE,,PROSPECT,CT,,29,,0,,19,Y,,,,,,,,,,,,,,,,,,,,1,,,,,,63481,4797,RQC,1,,N,0,0,N,0,0,N,0,0,,A,,,,0,0,0,Y,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:25
EA138524589,EA,,CD,138524589,1932041782,1932041782,N,SILVA,LOLA,N,,0,0,1/3/2024,1530,2024,4,24,,93288,0,0,999999,,0,0,N,CN,2,N,N,4464001,,,,LAWRENCE,,,0,,0,,49,,,,,,,,,,,,,,,,,,,,,3,,,,,,0,4433,END,0,,N,0,0,N,0,0,N,0,0,,A,,,,0,0,0,N,0,0,,,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:25
EA145529889,EA,,CD,145529889,2383000144,2383000144,Y,HORNE,HAIDEN,,,0,0,1/20/2024,1348,2024,5,14,,939284,903,0,77777,,0,0,Y,CN,2,N,N,431431,WV,MBR,,STREET,,,0,127C,0,,10,,,,,,,,,,,,,,,,,,,,,1,,,,,,0,5867,***,1,,N,0,0,N,0,0,N,0,0,,,,,,0,0,0,Y,0,0,,,0,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:25
EA146324188,EA,,RI,146324188,9144775234,9144775234,Y,DEAN,JAXSON,Y,KGD I,1700,0,1/18/2024,1449,2024,5,11,,454419,1700,402266,402266,,0,0,Y,CN,2,N,N,9834399,WV,KGW,,IVY,RD,,2086,,0,,10,,,,,,,,,,,,,,,,,,,,,1,A,C,,,,69285,1897,END,1,,A,0,0,C,20180210,162621,Y,20180205,160004,PREM VISIT,A,N,,,0,0,0,N,0,0,,N,200,0,0,0,0,N,HI,,,P,INF_BATCH_USER,1/13/2023 2:25
EA150408334,EA,,BI,150408334,4163681984,4163681984,N,BURTON,DEVIN,Y,TC,1700,0,1/28/2024,1215,2024,4,17,,150127,0,0,999999,,0,0,N,CN,2,N,N,4210661,WV,SLM,AHN,RIDGE,ST,,0,1 159,0,,1,,,,,,,,,,,,,,,,,,,,,2,M,,,,,400219,8818,NQC,1,,E,0,0,D,20150430,30200,N,0,0,,A,,,Y,0,0,0,N,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:25
EA152566329,EA,,CR,152566329,6873129599,6873129599,Y,DELGADO,THALIA,N,TC,1700,12,1/27/2024,1412,2024,5,15,,785236,0,0,999999,,0,0,Y,CN,2,N,N,9112802,WV,HTG,,ROUTE,AVE,,2541,,0,,13,,,,,,,,,,,,,,,,,,,,,1,,R,,,,0,5976,NQC,1,,A,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,,0,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:25
EA154222519,EA,,PI,154222519,4161409820,4161409820,Y,COFFEY,HELENA,Y,CTN I,1700,0,1/10/2024,1419,2024,5,24,,811600,1305,59670,59670,,0,0,Y,CN,2,N,N,4133085,WV,CES,,CARRIAGE,ST,,107,APT 1,0,,1,,,,,,,,,,,,,,,,,,,,,1,M,C,,,,63000,3154,END,1,,A,0,0,C,20170424,123527,Y,20170420,102038,,A,,,N,0,0,0,N,0,0,,N,200,0,0,0,0,Y,HI,,,P,INF_BATCH_USER,1/13/2023 2:25
EA155994555,EA,,CD,155994555,1742157789,1742157789,N,BATES,JOSE,N,,0,0,1/11/2024,1436,2024,4,6,,968372,0,0,999999,,0,0,N,CN,2,N,N,9377335,WV,CES,,WEST,AVE,,5207,,0,,30,,,,,,,,,,,,,,,,,,,,,1,,G,,,,409021,9578,RQC,1,,N,0,0,N,0,0,N,0,0,,A,,,,0,0,0,Y,0,0,,,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:25
EA156139501,EA,,TD,156139501,5197662538,5197662538,Y,CHEN,ISAIAH,N,TC,1700,12,1/24/2024,1503,2024,5,18,,369225,0,0,999999,,0,0,Y,RS,2,N,N,7868500,WV,CES,,EAGLE,ST,,602,APT A,0,,7,,,,,,,,,,,,,,,,,,,,,1,,R,,,,0,6706,NQC,1,,A,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,Y,0,0,,,0,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:25
EA156222654,EA,,RI,156222654,2503151355,2503151355,Y,COSTA,ELLA,Y,NCK I,1700,0,1/1/2024,1512,2024,4,25,,285481,955,73629,73629,,0,0,Y,CN,2,N,N,4992628,NY,JBG,,ROUTE,RD,,734,,0,,1,,,,,,,,,,,,,,,,,,,,,1,M,C,,,,73487,4884,END,1,,A,0,0,C,20170228,101923,N,0,0,PREM VISIT,A,,,N,0,0,0,N,0,0,,N,200,0,0,0,0,N,HI,,,P,INF_BATCH_USER,1/13/2023 2:25
